source_id,target_id,relationship_type,weight,bidirectional,conditions,geographic_scope,applicable_range,verification_level,source_document,confidence_level,extraction_date
EQU_3245,MAT_3243,uses_material,0.5,False,Влажность 5–10%,Russia,,Confirmed,ГП № 2-2025.pdf,High,2026-07-03
MAT_3234,PRO_3250,uses_material,0.5,False,,Worldwide,,Confirmed,ГП № 2-2025.pdf,High,2026-07-03
PRO_3250,EQU_3251,operates_at_condition,0.5,False,В подземных рудниках,Worldwide,,Confirmed,ГП № 2-2025.pdf,High,2026-07-03
EXP_3253,FAC_3225,validated_by,0.5,False,,Russia,,Confirmed,ГП № 2-2025.pdf,High,2026-07-03
EQU_3255,PRO_3254,used_in,0.5,False,,Worldwide,,Confirmed,ГП № 2-2025.pdf,High,2026-07-03
PRO_3254,PUB_3197,described_in,0.5,False,,Russia,,Confirmed,ГП № 2-2025.pdf,High,2026-07-03
EQU_3258,PRO_3257,produces_output,0.5,False,"На основе анализа технологических, экономических и экологических аспектов",Russia,"Рост производительности оборудования на 30–40%, снижение затрат на обслуживание до 25%, повышение безопасности труда до 95%",Confirmed,ГП № 2-2025.pdf,High,2026-07-03
EQU_3259,PRO_3260,produces_output,0.5,False,"Данные передаются со средней скоростью 54,8 Мбит/с",Worldwide,,Confirmed,ГП № 2-2025.pdf,High,2026-07-03
PRO_3260,FAC_3261,described_in,0.5,False,,Worldwide,,Confirmed,ГП № 2-2025.pdf,High,2026-07-03
PRO_3012,PRO_3263,produces_output,0.5,False,,Worldwide,,Confirmed,ГП № 2-2025.pdf,High,2026-07-03
PRO_3012,EXP_3264,validated_by,0.5,False,,Worldwide,,Confirmed,ГП № 2-2025.pdf,High,2026-07-03
PRO_1797,PRO_3265,produces_output,0.5,False,Оптимизация технологических процессов и внедрение систем экологического мониторинга,Worldwide,,Confirmed,ГП № 2-2025.pdf,High,2026-07-03
PRO_1797,PRO_3266,produces_output,0.5,False,Оптимизация технологических процессов,Worldwide,,Confirmed,ГП № 2-2025.pdf,High,2026-07-03
PRO_1797,PRO_3267,produces_output,0.5,False,Применение наилучших доступных технологий в природоохранной деятельности,Worldwide,,Confirmed,ГП № 2-2025.pdf,High,2026-07-03
PRO_3268,PUB_3216,described_in,0.5,False,,Worldwide,,Confirmed,ГП № 2-2025.pdf,High,2026-07-03
EQU_3273,PRO_3272,uses_material,0.5,False,,Russia,,Confirmed,ГП № 2-2025.pdf,High,2026-07-03
PRO_3272,PRO_3274,produces_output,0.5,False,Корреляция между скоростью распространения продольных волн и прочностью на сжатие,Russia,,Confirmed,ГП № 2-2025.pdf,High,2026-07-03
EXP_3275,PRO_3274,validated_by,0.5,False,Цилиндрические образцы с отношением высоты к диаметру 2:1,Russia,,Confirmed,ГП № 2-2025.pdf,High,2026-07-03
EQU_3276,PRO_3277,uses_material,0.5,False,,Worldwide,,Confirmed,ГП № 2-2025.pdf,High,2026-07-03
PRO_3285,MAT_3286,uses_material,0.5,False,,Worldwide,,Confirmed,ГП № 2-2025.pdf,High,2026-07-03
EQU_3273,EXP_3275,operates_at_condition,0.5,False,В соответствии с ГОСТ 21153.7–75,Worldwide,,Confirmed,ГП № 2-2025.pdf,High,2026-07-03
EXP_3275,PRO_147,produces_output,0.5,False,,Worldwide,,Confirmed,ГП № 2-2025.pdf,High,2026-07-03
PRO_3287,PRO_3288,operates_at_condition,0.5,False,"RQD0-50, UCS",Worldwide,,Confirmed,ГП № 2-2025.pdf,High,2026-07-03
PRO_3287,PRO_3274,uses_material,0.5,False,,Worldwide,60 МПа,Confirmed,ГП № 2-2025.pdf,High,2026-07-03
PRO_3293,EQU_99,uses_material,0.5,False,,Worldwide,,Confirmed,ГП № 2-2025.pdf,High,2026-07-03
PRO_3293,MAT_961,operates_at_condition,0.5,False,Глубина 1150–1190 м,Worldwide,,Confirmed,ГП № 2-2025.pdf,High,2026-07-03
EXP_3294,MAT_961,produces_output,0.5,False,,Worldwide,,Confirmed,ГП № 2-2025.pdf,High,2026-07-03
EQU_3302,EQU_3303,uses_material,0.5,False,При изменении давления в колонне НКТ,Worldwide,,Unverified,ГП № 2-2025.pdf,High,2026-07-03
EQU_3304,MAT_3307,operates_at_condition,0.5,False,Присутствие механических примесей в скважинной жидкости,Worldwide,,Confirmed,ГП № 2-2025.pdf,High,2026-07-03
EQU_3304,EQU_3305,uses_material,0.5,False,,Worldwide,,Partially_Confirmed,ГП № 2-2025.pdf,High,2026-07-03
EQU_3308,EQU_3303,uses_material,0.5,False,,Worldwide,,Unverified,ГП № 2-2025.pdf,High,2026-07-03
EQU_3308,EQU_3305,uses_material,0.5,False,,Worldwide,,Unverified,ГП № 2-2025.pdf,High,2026-07-03
EQU_3310,EQU_3311,uses_material,0.5,False,,Worldwide,,Unverified,ГП № 2-2025.pdf,High,2026-07-03
EQU_3311,MAT_3309,uses_material,0.5,False,,Worldwide,,Unverified,ГП № 2-2025.pdf,High,2026-07-03
EQU_3305,EQU_3303,uses_material,0.5,False,,Worldwide,,Confirmed,ГП № 2-2025.pdf,High,2026-07-03
EQU_3303,PRO_3312,produces_output,0.5,False,При небольших глубинах водопонижающих скважин,Worldwide,,Confirmed,ГП № 2-2025.pdf,High,2026-07-03
PRO_3313,EQU_3314,uses_material,0.5,False,,Worldwide,,Confirmed,ГП № 2-2025.pdf,High,2026-07-03
EQU_3314,MAT_3315,operates_at_condition,0.5,False,Содержание механических примесей,Worldwide,,Confirmed,ГП № 2-2025.pdf,High,2026-07-03
EQU_3314,PRO_2393,produces_output,0.5,False,,Worldwide,,Confirmed,ГП № 2-2025.pdf,High,2026-07-03
EXP_3316,EQU_3314,researched_by,0.5,False,,Russia,,Confirmed,ГП № 2-2025.pdf,High,2026-07-03
PRO_3318,EQU_3320,uses_material,0.5,False,В шахтах,Russia,,Confirmed,ГП № 2-2025.pdf,High,2026-07-03
PRO_3318,PUB_3197,described_in,0.5,False,,Worldwide,,Confirmed,ГП № 2-2025.pdf,High,2026-07-03
EQU_3321,PRO_3322,uses_material,0.5,False,,Worldwide,,Confirmed,ГП № 2-2025.pdf,High,2026-07-03
PRO_2683,EQU_3321,operates_at_condition,0.5,False,,Worldwide,,Confirmed,ГП № 2-2025.pdf,High,2026-07-03
EXP_3325,PRO_3323,researched_by,0.5,False,,Worldwide,,Confirmed,ГП № 2-2025.pdf,High,2026-07-03
EXP_3326,PRO_3323,researched_by,0.5,False,,Worldwide,,Confirmed,ГП № 2-2025.pdf,High,2026-07-03
EXP_3327,PRO_3323,researched_by,0.5,False,,Worldwide,,Confirmed,ГП № 2-2025.pdf,High,2026-07-03
EXP_3328,PRO_3323,researched_by,0.5,False,,Worldwide,,Confirmed,ГП № 2-2025.pdf,High,2026-07-03
PRO_3323,MAT_3324,uses_material,0.5,False,,Worldwide,,Confirmed,ГП № 2-2025.pdf,High,2026-07-03
PRO_3329,PRO_3330,improves,0.5,False,,Worldwide,,Confirmed,ГП № 2-2025.pdf,High,2026-07-03
PRO_3329,PRO_3331,enhances,0.5,False,,Worldwide,,Confirmed,ГП № 2-2025.pdf,High,2026-07-03
PRO_3318,PRO_3332,produces_output,0.5,False,,Worldwide,,Confirmed,ГП № 2-2025.pdf,High,2026-07-03
PRO_3318,PRO_3333,produces_output,0.5,False,,Worldwide,,Confirmed,ГП № 2-2025.pdf,High,2026-07-03
PRO_3318,PRO_3334,produces_output,0.5,False,,Worldwide,,Confirmed,ГП № 2-2025.pdf,High,2026-07-03
PRO_3335,EQU_1776,produces_output,0.5,False,,Worldwide,,Confirmed,ГП № 2-2025.pdf,High,2026-07-03
PRO_3254,PRO_3329,uses_material,0.5,False,,Russia,,Confirmed,ГП № 2-2025.pdf,High,2026-07-03
PRO_3329,PUB_3216,described_in,0.5,False,,Russia,,Confirmed,ГП № 2-2025.pdf,High,2026-07-03
PRO_3343,EQU_3344,uses_material,0.5,False,"Периодическое закрытие и открытие скважин, использование механизма автопневмообработки пласта",Russia,,Confirmed,ГП № 2-2025.pdf,High,2026-07-03
PRO_3343,PRO_3345,produces_output,0.5,False,"Развитие микротрещиноватости, вызванной сорбционными деформациями",Russia,,Confirmed,ГП № 2-2025.pdf,High,2026-07-03
PRO_3346,EQU_3347,operates_at_condition,0.5,False,,Worldwide,,Confirmed,ГП № 2-2025.pdf,High,2026-07-03
PRO_2885,PRO_3355,operates_at_condition,0.5,False,Изменение пластового давления метана,Worldwide,,Confirmed,ГП № 2-2025.pdf,High,2026-07-03
PRO_2885,EQU_3356,uses_material,0.5,False,,Worldwide,,Confirmed,ГП № 2-2025.pdf,High,2026-07-03
PUB_3358,PRO_3359,described_in,0.5,False,,Worldwide,,Confirmed,ГП № 2-2025.pdf,High,2026-07-03
PRO_3359,EQU_1683,operates_at_condition,0.5,False,Спектральные и временные характеристики вибраций,Worldwide,30-120 минут для раннего предупреждения,Confirmed,ГП № 2-2025.pdf,High,2026-07-03
PRO_3360,EXP_3361,validated_by,0.5,False,,Worldwide,,Confirmed,ГП № 2-2025.pdf,High,2026-07-03
FAC_3364,PRO_3362,researched_by,0.5,False,,Russia,,Confirmed,ГП № 2-2025.pdf,High,2026-07-03
EXP_3365,PRO_3362,validated_by,0.5,False,"Диаметр скважины 76 мм, длина 120 м",Russia,,Confirmed,ГП № 2-2025.pdf,High,2026-07-03
PRO_3366,EQU_1683,uses_material,0.5,False,Для оценки состояния,Worldwide,,Confirmed,ГП № 2-2025.pdf,High,2026-07-03
PRO_3367,PRO_3366,researched_by,0.5,False,Для автоматизированного распознавания паттернов вибраций,Worldwide,,Confirmed,ГП № 2-2025.pdf,High,2026-07-03
PRO_3368,EQU_3369,operates_at_condition,0.5,False,Для распознавания кратковременных аномалий и переходных процессов,Russia,,Confirmed,ГП № 2-2025.pdf,High,2026-07-03
FAC_350,FAC_351,researched_by,0.5,False,,Russia,,Confirmed,ГП № 2-2025.pdf,High,2026-07-03
PRO_3370,EQU_778,operates_at_condition,0.5,False,"Точность классификации состояний оборудования 95,4%, выявление предотказных состояний за 1–4 часа до аварии",Russia,,Partially_Confirmed,ГП № 2-2025.pdf,High,2026-07-03
PRO_3376,EQU_3377,researched_by,0.5,False,,Worldwide,,Confirmed,ГП № 2-2025.pdf,High,2026-07-03
EXP_3379,PUB_3380,described_in,0.5,False,Анализ данных с 120 точек наблюдения в течение двух лет,Worldwide,"Точность прогнозов смещения грунта до 95%, сокращение времени обработки данных в 3.5 раза, снижение количества ошибок на 28%",Confirmed,ГП № 2-2025.pdf,High,2026-07-03
PRO_3381,EQU_3382,uses_material,0.5,False,,Worldwide,,Unverified,ГП № 2-2025.pdf,High,2026-07-03
PRO_3381,EQU_3383,uses_material,0.5,False,,Worldwide,,Unverified,ГП № 2-2025.pdf,High,2026-07-03
PRO_3381,PUB_3197,described_in,0.5,False,,Worldwide,,Unverified,ГП № 2-2025.pdf,High,2026-07-03
EXP_3384,PUB_3197,described_in,0.5,False,,Worldwide,,Confirmed,ГП № 2-2025.pdf,High,2026-07-03
PRO_3385,EQU_3386,uses_material,0.5,False,,Worldwide,,Confirmed,ГП № 2-2025.pdf,High,2026-07-03
PRO_3385,EQU_3387,uses_material,0.5,False,,Worldwide,,Confirmed,ГП № 2-2025.pdf,High,2026-07-03
PRO_3385,PUB_3197,described_in,0.5,False,,Worldwide,,Confirmed,ГП № 2-2025.pdf,High,2026-07-03
PRO_3388,EQU_3389,uses_material,0.5,False,,Worldwide,,Confirmed,ГП № 2-2025.pdf,High,2026-07-03
EXP_3390,PRO_3388,validated_by,0.5,False,,Worldwide,,Confirmed,ГП № 2-2025.pdf,High,2026-07-03
PRO_3402,EQU_3403,operates_at_condition,0.5,False,Теплофизические характеристики пород и параметры окружающей среды на поверхности в зоне отбора тепла,Worldwide,,Unverified,ГП № 2-2025.pdf,High,2026-07-03
PRO_3404,PRO_3402,uses_material,0.5,False,,Worldwide,,Confirmed,ГП № 2-2025.pdf,High,2026-07-03
PRO_3402,EXP_3405,researched_by,0.5,False,,Russia,,Confirmed,ГП № 2-2025.pdf,High,2026-07-03
EXP_3407,MAT_3408,uses_material,0.5,False,,Worldwide,,Confirmed,ГП № 2-2025.pdf,High,2026-07-03
EXP_3407,EQU_3409,operates_at_condition,0.5,False,Высота каждой секции составляет 500 мм,Worldwide,,Confirmed,ГП № 2-2025.pdf,High,2026-07-03
EXP_3407,PRO_1559,produces_output,0.5,False,"Четыре температурных режима: 40, 50, 60 и 70 °С",Worldwide,40-70 °C,Confirmed,ГП № 2-2025.pdf,High,2026-07-03
PRO_3410,EQU_3411,uses_material,0.5,False,,Worldwide,,Confirmed,ГП № 2-2025.pdf,High,2026-07-03
EXP_3412,EQU_3411,researched_by,0.5,False,,Russia,,Confirmed,ГП № 2-2025.pdf,High,2026-07-03
EXP_3417,PRO_3402,uses_material,0.5,False,С разделителем и без разделителя сред восходящих и нисходящих потоков,Russia,,Confirmed,ГП № 2-2025.pdf,High,2026-07-03
EXP_3417,FAC_3418,operates_at_condition,0.5,False,Нормальные условия,Russia,,Confirmed,ГП № 2-2025.pdf,High,2026-07-03
MAT_441,PRO_440,uses_material,0.5,False,,Worldwide,,Confirmed,ГП № 2-2025.pdf,High,2026-07-03
PUB_3426,PRO_440,described_in,0.5,False,,Russia,,Confirmed,ГП № 2-2025.pdf,High,2026-07-03
MAT_441,PRO_440,uses_material,0.5,False,Внесение торфа в качестве органического удобрения,Worldwide,,Confirmed,ГП № 2-2025.pdf,High,2026-07-03
MAT_441,PRO_3427,produces_output,0.5,False,"Улучшение физических, водно-физических и агрохимических свойств почвы",Worldwide,,Confirmed,ГП № 2-2025.pdf,High,2026-07-03
PRO_3341,MAT_3428,operates_at_condition,0.5,False,"Высокая каменистость, незначительное содержание мелкоземных фракций, низкая биологическая активность",Russia,,Confirmed,ГП № 2-2025.pdf,High,2026-07-03
PRO_3341,PRO_3429,contradicts,0.5,False,,Russia,,Confirmed,ГП № 2-2025.pdf,High,2026-07-03
PRO_3431,MAT_3430,produces_output,0.5,False,,Worldwide,,Confirmed,ГП № 2-2025.pdf,High,2026-07-03
MAT_273,MAT_3433,uses_material,0.5,False,,Worldwide,,Confirmed,ГП № 2-2025.pdf,High,2026-07-03
PRO_3434,MAT_3433,produces_output,0.5,False,,Worldwide,,Confirmed,ГП № 2-2025.pdf,High,2026-07-03
EQU_1344,PRO_1341,operates_at_condition,0.5,False,"Линейно-наклонная траектория с углами наклона 60, 70, 80°, радиально-линейная траектория",Worldwide,,Confirmed,ГП № 2-2025.pdf,High,2026-07-03
EQU_1344,PUB_3436,described_in,0.5,False,,Worldwide,,Confirmed,ГП № 2-2025.pdf,High,2026-07-03
EQU_1344,PRO_3441,operates_at_condition,0.5,False,Тяжёлые условия эксплуатации,Worldwide,,Confirmed,ГП № 2-2025.pdf,High,2026-07-03
EQU_1344,PRO_3442,produces_output,0.5,False,,Worldwide,,Confirmed,ГП № 2-2025.pdf,High,2026-07-03
EQU_1628,PRO_1629,operates_at_condition,0.5,False,"Угол наклона траектории: 60°, 70°, 80°",Worldwide,,Confirmed,ГП № 2-2025.pdf,High,2026-07-03
PRO_1629,PRO_3443,optimal_parameter,0.5,False,,Worldwide,"60°, 70°, 80°",Confirmed,ГП № 2-2025.pdf,High,2026-07-03
EQU_1628,PRO_1620,operates_at_condition,0.5,False,"линейно-наклонная и радиально-линейная траектории с углами наклона 60, 70 и 80°",Worldwide,,Confirmed,ГП № 2-2025.pdf,High,2026-07-03
PRO_1620,PRO_3452,produces_output,0.5,False,,Worldwide,,Confirmed,ГП № 2-2025.pdf,High,2026-07-03
EXP_3458,MAT_3459,researched_by,0.5,False,трехосное осесимметричное сжатие,Russia,,Confirmed,ГП № 2-2025.pdf,High,2026-07-03
EXP_3458,PRO_3460,operates_at_condition,0.5,False,,Russia,,Confirmed,ГП № 2-2025.pdf,High,2026-07-03
MAT_853,PRO_3460,operates_at_condition,0.5,False,давление до 80 МПа,Worldwide,,Confirmed,ГП № 2-2025.pdf,High,2026-07-03
MAT_853,PRO_3461,produces_output,0.5,False,"при боковом давлении 10 МПа прочность увеличилась в 2 раза, при 30 МПа - в 2-3 раза, при 80 МПа - в 4 раза",Worldwide,,Confirmed,ГП № 2-2025.pdf,High,2026-07-03
MAT_853,PRO_3462,produces_output,0.5,False,"при боковом давлении 10 МПа удельная энергия увеличилась в 2-4 раза, при 30 МПа - в 4-8 раз, при 80 МПа - в 13 раз",Worldwide,,Confirmed,ГП № 2-2025.pdf,High,2026-07-03
PRO_449,PRO_3460,operates_at_condition,0.5,False,Диапазон изменения значений пределов прочности при одноосном сжатии от 50 до 220 МПа,Worldwide,50-220 МПа,Confirmed,ГП № 2-2025.pdf,High,2026-07-03
PRO_3462,PRO_3460,operates_at_condition,0.5,False,"Диапазон изменения значений удельной энергии деформирования от 0,03 до 0,40 МДж/м3",Worldwide,"0,03-0,40 МДж/м3",Confirmed,ГП № 2-2025.pdf,High,2026-07-03
EXP_3463,PRO_490,operates_at_condition,0.5,False,Трехосное осесимметричное сжатие,Russia,,Confirmed,ГП № 2-2025.pdf,High,2026-07-03
EXP_3463,PRO_3462,operates_at_condition,0.5,False,Трехосное осесимметричное сжатие,Russia,,Confirmed,ГП № 2-2025.pdf,High,2026-07-03
EXP_3466,MAT_3464,researched_by,0.5,False,,Central Asia,,Confirmed,ГП № 2-2025.pdf,High,2026-07-03
EXP_3466,PRO_3465,uses_material,0.5,False,,Central Asia,,Confirmed,ГП № 2-2025.pdf,High,2026-07-03
EXP_3466,MAT_3467,uses_material,0.5,False,,Worldwide,,Confirmed,ГП № 2-2025.pdf,High,2026-07-03
EXP_3466,PRO_3465,researched_by,0.5,False,,Worldwide,,Confirmed,ГП № 2-2025.pdf,High,2026-07-03
EXP_3466,PRO_3468,researched_by,0.5,False,,Worldwide,,Confirmed,ГП № 2-2025.pdf,High,2026-07-03
EXP_3472,PUB_3469,researched_by,0.5,False,,Russia,,Confirmed,ГП № 2-2025.pdf,High,2026-07-03
PRO_3477,MAT_3479,researched_by,0.5,False,,Worldwide,,Confirmed,ГП № 2-2025.pdf,High,2026-07-03
PRO_3478,MAT_3479,uses_material,0.5,False,,Worldwide,,Confirmed,ГП № 2-2025.pdf,High,2026-07-03
EXP_3480,MAT_3479,operates_at_condition,0.5,False,На площадях Джурамерген и Самантепе,Worldwide,,Confirmed,ГП № 2-2025.pdf,High,2026-07-03
EQU_3489,PRO_3460,operates_at_condition,0.5,False,"Скорость осевого деформирования 0,3 мм/с, изменение величины бокового давления от 5 до 80 МПа",Worldwide,,Confirmed,ГП № 2-2025.pdf,High,2026-07-03
PRO_3460,MAT_3481,uses_material,0.5,False,,Russia,,Confirmed,ГП № 2-2025.pdf,High,2026-07-03
PRO_3460,MAT_3482,uses_material,0.5,False,,Russia,,Confirmed,ГП № 2-2025.pdf,High,2026-07-03
PRO_3460,MAT_3483,uses_material,0.5,False,,Russia,,Confirmed,ГП № 2-2025.pdf,High,2026-07-03
PRO_3460,MAT_3484,uses_material,0.5,False,,Russia,,Confirmed,ГП № 2-2025.pdf,High,2026-07-03
PRO_3460,MAT_3485,uses_material,0.5,False,,Russia,,Confirmed,ГП № 2-2025.pdf,High,2026-07-03
PRO_3460,MAT_3486,uses_material,0.5,False,,Russia,,Confirmed,ГП № 2-2025.pdf,High,2026-07-03
PRO_3460,MAT_3487,uses_material,0.5,False,,Russia,,Confirmed,ГП № 2-2025.pdf,High,2026-07-03
PRO_3460,MAT_3488,uses_material,0.5,False,,Russia,,Confirmed,ГП № 2-2025.pdf,High,2026-07-03
MAT_3479,PRO_3490,part_of,0.5,False,,Worldwide,,Confirmed,ГП № 2-2025.pdf,High,2026-07-03
MAT_3479,PRO_3491,has_property,0.5,False,"превышает гидростатическое более чем в 1,8 раза",Worldwide,,Confirmed,ГП № 2-2025.pdf,High,2026-07-03
MAT_3479,PRO_3492,has_property,0.5,False,,Worldwide,,Confirmed,ГП № 2-2025.pdf,High,2026-07-03
PRO_3495,MAT_3493,uses_material,0.5,False,,Worldwide,,Confirmed,ГП № 2-2025.pdf,High,2026-07-03
PRO_3495,MAT_2377,uses_material,0.5,False,,Worldwide,,Confirmed,ГП № 2-2025.pdf,High,2026-07-03
PRO_3495,MAT_3494,uses_material,0.5,False,,Worldwide,,Confirmed,ГП № 2-2025.pdf,High,2026-07-03
EQU_3502,PRO_1775,used_in,0.5,False,,Worldwide,,Confirmed,ГП № 2-2025.pdf,High,2026-07-03
PUB_3501,PRO_1775,describes,0.5,False,,Worldwide,,Confirmed,ГП № 2-2025.pdf,High,2026-07-03
PRO_3503,EXP_3504,researched_by,0.5,False,,Worldwide,,Confirmed,ГП № 2-2025.pdf,High,2026-07-03
PRO_3505,EQU_1779,uses_material,0.5,False,Внедрение в процессы добычи,Worldwide,2019–2023 гг.,Confirmed,ГП № 2-2025.pdf,High,2026-07-03
PRO_3505,PRO_3506,produces_output,0.5,False,"Повышение точности разведки на 16,3%",Worldwide,2019–2023 гг.,Confirmed,ГП № 2-2025.pdf,High,2026-07-03
PRO_3505,PRO_3507,produces_output,0.5,False,"Повышение производительности на 14,3%",Worldwide,2019–2023 гг.,Confirmed,ГП № 2-2025.pdf,High,2026-07-03
PUB_3508,PRO_3509,researched_by,0.5,False,,Worldwide,,Confirmed,ГП № 2-2025.pdf,High,2026-07-03
PUB_3508,PRO_1152,researched_by,0.5,False,,Worldwide,,Confirmed,ГП № 2-2025.pdf,High,2026-07-03
PUB_3508,PRO_3510,researched_by,0.5,False,,Worldwide,,Confirmed,ГП № 2-2025.pdf,High,2026-07-03
PRO_3511,PUB_3197,described_in,0.5,False,,Worldwide,,Confirmed,ГП № 2-2025.pdf,High,2026-07-03
EQU_3513,PRO_3514,produces_output,0.5,False,В условиях цифровой трансформации,Worldwide,"Уровень утилизации отходов увеличился с 67,3% в 2019 г. до 83,8% в 2023 г.",Confirmed,ГП № 2-2025.pdf,High,2026-07-03
PRO_3516,PRO_3517,produces_output,0.5,False,,Worldwide,,Confirmed,ГП № 2-2025.pdf,High,2026-07-03
PRO_3516,PRO_3518,produces_output,0.5,False,,Worldwide,,Confirmed,ГП № 2-2025.pdf,High,2026-07-03
PRO_3523,EQU_3524,uses_material,0.5,False,,Worldwide,,Confirmed,ГП № 2-2025.pdf,High,2026-07-03
PRO_3523,EQU_3525,uses_material,0.5,False,,Worldwide,,Confirmed,ГП № 2-2025.pdf,High,2026-07-03
PRO_3526,PRO_3367,uses_material,0.5,False,,Worldwide,,Confirmed,ГП № 2-2025.pdf,High,2026-07-03
PRO_3527,EQU_3528,uses_material,0.5,False,Для сбора исходных данных,Worldwide,Не применимо,Confirmed,ГП № 2-2025.pdf,High,2026-07-03
PRO_1095,PRO_3530,used_for,0.5,False,,Russia,,Confirmed,ГП № 2-2025.pdf,High,2026-07-03
PRO_3530,PUB_3529,described_in,0.5,False,,Russia,,Confirmed,ГП № 2-2025.pdf,High,2026-07-03
EQU_3542,PRO_3541,uses_material,0.5,False,,Russia,,Confirmed,ГП № 2-2025.pdf,High,2026-07-03
EQU_3542,PUB_3540,described_in,0.5,False,,Russia,,Confirmed,ГП № 2-2025.pdf,High,2026-07-03
PRO_3543,EQU_3544,uses_material,0.5,False,"Интеграция данных с датчиков, систем и баз данных",Worldwide,90% процессов добычи и обогащения лития,Confirmed,ГП № 2-2025.pdf,High,2026-07-03
PRO_1115,PRO_3545,researched_by,0.5,False,,Worldwide,,Confirmed,ГП № 2-2025.pdf,High,2026-07-03
EXP_3546,PRO_3545,produces_output,0.5,False,"Снижение количества несчастных случаев на производстве на 60%, сокращение среднего времени реагирования на потенциально опасные ситуации на 67%, локализация 90% опасных зон",Worldwide,,Confirmed,ГП № 2-2025.pdf,High,2026-07-03
PRO_3547,MAT_621,uses_material,0.5,False,,Russia,,Confirmed,ГП № 2-2025.pdf,High,2026-07-03
PRO_3547,EQU_3548,operates_at_condition,0.5,False,Количество датчиков увеличилось с 850 до 2500 шт.,Russia,,Confirmed,ГП № 2-2025.pdf,High,2026-07-03
PRO_1115,MAT_621,uses_material,0.5,False,,Worldwide,,Confirmed,ГП № 2-2025.pdf,High,2026-07-03
EQU_3549,MAT_621,operates_at_condition,0.5,False,"Частота обновления данных: 1 с, количество датчиков: 2500 шт.",Worldwide,,Confirmed,ГП № 2-2025.pdf,High,2026-07-03
PRO_1115,EQU_3549,produces_output,0.5,False,"Точность прогнозирования отказов: 85%, среднее время предупреждения: 30 мин",Worldwide,,Confirmed,ГП № 2-2025.pdf,High,2026-07-03
EQU_3550,PRO_3547,uses_material,0.5,False,,Russia,,Confirmed,ГП № 2-2025.pdf,High,2026-07-03
PRO_3547,MAT_621,operates_at_condition,0.5,False,"Для повышения производительности, безопасности и экологичности добычи",Russia,,Confirmed,ГП № 2-2025.pdf,High,2026-07-03
PRO_3551,PRO_3552,produces_output,0.5,False,,Russia,,Confirmed,ГП № 2-2025.pdf,High,2026-07-03
FAC_3261,PRO_3551,uses_material,0.5,False,,Russia,,Confirmed,ГП № 2-2025.pdf,High,2026-07-03
PUB_3197,PUB_3554,described_in,0.5,False,,Worldwide,,Unverified,ГП № 2-2025.pdf,High,2026-07-03
PUB_3197,PUB_3555,described_in,0.5,False,,Worldwide,,Unverified,ГП № 2-2025.pdf,High,2026-07-03
EQU_3409,PRO_3556,uses_material,0.5,False,,Worldwide,,Confirmed,ГП № 2-2025.pdf,High,2026-07-03
PUB_3557,PRO_3410,described_in,0.5,False,,Russia,,Confirmed,ГП № 2-2025.pdf,High,2026-07-03
PRO_3410,PRO_3558,uses_material,0.5,False,,Worldwide,,Confirmed,ГП № 2-2025.pdf,High,2026-07-03
PRO_3410,PRO_3559,uses_material,0.5,False,,Worldwide,,Confirmed,ГП № 2-2025.pdf,High,2026-07-03
PRO_3410,EQU_3560,uses_material,0.5,False,,Worldwide,,Confirmed,ГП № 2-2025.pdf,High,2026-07-03
EQU_3560,FAC_3561,operates_at_condition,0.5,False,на полуострове Камчатка,Russia,,Confirmed,ГП № 2-2025.pdf,High,2026-07-03
EQU_3560,FAC_3562,operates_at_condition,0.5,False,на полуострове Камчатка,Russia,,Confirmed,ГП № 2-2025.pdf,High,2026-07-03
EQU_3560,FAC_3563,operates_at_condition,0.5,False,на полуострове Камчатка,Russia,,Confirmed,ГП № 2-2025.pdf,High,2026-07-03
PUB_3581,MAT_3582,uses_material,0.5,False,,Worldwide,,Confirmed,ГП № 2-2025.pdf,High,2026-07-03
EXP_3583,PUB_3581,researched_by,0.5,False,,Worldwide,,Confirmed,ГП № 2-2025.pdf,High,2026-07-03
EXP_3585,PUB_3584,researched_by,0.5,False,,Worldwide,,Confirmed,ГП № 2-2025.pdf,High,2026-07-03
EXP_3593,PUB_3216,described_in,0.5,False,,Worldwide,,Confirmed,ГП № 2-2025.pdf,High,2026-07-03
PRO_3594,EQU_3595,uses_material,0.5,False,,Worldwide,,Confirmed,ГП № 2-2025.pdf,High,2026-07-03
PRO_3596,PRO_2518,uses_material,0.5,False,,Worldwide,,Confirmed,ГП № 2-2025.pdf,High,2026-07-03
PRO_3596,EXP_3597,validated_by,0.5,False,,Worldwide,,Confirmed,ГП № 2-2025.pdf,High,2026-07-03
PRO_3596,PRO_2518,uses_material,0.5,False,,Worldwide,,Unverified,ГП № 2-2025.pdf,High,2026-07-03
PRO_3596,PRO_3598,uses_material,0.5,False,,Worldwide,,Unverified,ГП № 2-2025.pdf,High,2026-07-03
PRO_3599,EQU_1720,uses_material,0.5,False,Для сбора данных,Russia,,Confirmed,ГП № 2-2025.pdf,High,2026-07-03
PRO_3599,EQU_3600,uses_material,0.5,False,Для обработки данных нейросетевыми алгоритмами,Russia,,Confirmed,ГП № 2-2025.pdf,High,2026-07-03
EQU_3601,EQU_3602,uses_material,0.5,False,,Russia,,Confirmed,ГП № 2-2025.pdf,High,2026-07-03
